Order ID;Date;Product;Country Code;   UnitCost  2 ;   UnitPrice  2 ;SalesQuantity
209529;17/05/2017;Orange Juice (Copenhagan);DNK; 1,69 € ; 8,46 € € ;291
209530;18/05/2017;Chocolate Chip Muffin (Auckland);NZL; 1,97 € ; 9,86 € € ;430
209531;19/05/2017;Fruit Box (Albuquerque);USA; 0,86 € ; 4,28 € € ;387
209532;20/05/2017;Green Tea (Auckland);NZL; 1,59 € ; 7,94 € € ;208
209533;21/05/2017;Apple Juice (Potsdam);DEU; 2,04 € ; 10,22 € € ;456
209534;22/05/2017;Peach Juice (Brussels);BEL; 1,27 € ; 6,34 € € ;534
209535;23/05/2017;Toast (Geneva);CHE; 1,52 € ; 7,58 € € ;222
209536;24/05/2017;Green Tea (Seattle);USA; 1,28 € ; 6,40 € € ;265
209537;25/05/2017;Porridge (Canberra);AUS; 0,76 € ; 3,80 € € ;472
209538;26/05/2017;Peach Juice (Dublin);IRL; 0,72 € ; 3,60 € € ;299
209539;27/05/2017;Orange Juice (Vancouver);CAN; 1,03 € ; 5,16 € € ;566
209540;28/05/2017;Orange Juice (Auckland);NZL; 0,65 € ; 3,26 € € ;522
209541;29/05/2017;Chocolate Chip Muffin (Manchester);GBR; 1,54 € ; 7,70 € € ;579
209542;30/05/2017;Sparkling Water (Hamilton);NZL; 1,20 € ; 6,02 € € ;321
209543;31/05/2017;Tuna Melt Panini (Sønderborg);DNK; 2,10 € ; 10,52 € € ;390
209544;01/06/2017;Lemon & Ginger Tea (Canberra);AUS; 0,92 € ; 4,60 € € ;538
209545;02/06/2017;Toast (Stuttgart);DEU; 2,13 € ; 10,66 € € ;586
209546;03/06/2017;Blueberry Muffin (Gdańsk);POL; 0,81 € ; 4,06 € € ;215
209547;04/06/2017;Porridge (Sydney);AUS; 1,35 € ; 6,76 € € ;370
209548;05/06/2017;Chocolate Twist (Gdańsk);POL; 1,67 € ; 8,36 € € ;497
209549;06/06/2017;Still Water (Lausanne);CHE; 2,08 € ; 10,42 € € ;547
209550;07/06/2017;Chocolate Chip Muffin (Auckland);NZL; 0,83 € ; 4,16 € € ;502
209551;08/06/2017;Cheese & Pickle Sandwich (Kirkland);USA; 1,91 € ; 9,56 € € ;232
209552;09/06/2017;Tea (Munich);DEU; 1,80 € ; 9,00 € € ;395
209553;10/06/2017;Chicken Salad Sandwich (Edinburgh);GBR; 0,94 € ; 4,72 € € ;211
209554;11/06/2017;Butter Croissant (Graz);AUT; 0,74 € ; 3,72 € € ;263
209555;12/06/2017;Cheese & Pickle Sandwich (Salzburg);AUT; 1,66 € ; 8,30 € € ;516
209556;13/06/2017;Sparkling Water (San Francisco);USA; 1,77 € ; 8,86 € € ;259
209557;14/06/2017;Chicken Fajita Wrap (Munich);DEU; 0,69 € ; 3,46 € € ;481
209558;15/06/2017;Green Tea (Hamburg);DEU; 1,21 € ; 6,06 € € ;337
209559;16/06/2017;Apple Juice (Stuttgart);DEU; 2,14 € ; 10,72 € € ;466
209560;17/06/2017;Blueberry Muffin (Hamburg);DEU; 2,10 € ; 10,50 € € ;465
209561;18/06/2017;Tuna Melt Panini (Portland);USA; 1,14 € ; 5,72 € € ;341
209562;19/06/2017;Toast (Vancouver);CAN; 1,19 € ; 5,96 € € ;508
209563;20/06/2017;Tea (Potsdam);DEU; 1,36 € ; 6,80 € € ;535
209564;21/06/2017;Cheese & Pickle Sandwich (Portland);USA; 1,65 € ; 8,26 € € ;490
209565;22/06/2017;Chicken Salad Sandwich (Vancouver);CAN; 0,63 € ; 3,16 € € ;354
209566;23/06/2017;Still Water (Glasgow);GBR; 1,81 € ; 9,06 € € ;415
209567;24/06/2017;Orange Juice (Berlin);DEU; 1,82 € ; 9,08 € € ;260
209568;25/06/2017;Chocolate Chip Muffin (Kraków);POL; 1,60 € ; 8,00 € € ;265
209569;26/06/2017;Toast (Kirkland);USA; 1,08 € ; 5,42 € € ;453
209570;27/06/2017;Sparkling Water (Dublin);IRL; 1,48 € ; 7,40 € € ;326
209571;28/06/2017;Porridge (Auckland);NZL; 2,02 € ; 10,10 € € ;291
209572;29/06/2017;Chicken Fajita Wrap (Cardiff);GBR; 1,03 € ; 5,14 € € ;449
209573;30/06/2017;Apple Juice (Vancouver);CAN; 1,96 € ; 9,78 € € ;579
209574;01/07/2017;Apple Juice (San Diego);USA; 1,26 € ; 6,30 € € ;508
209575;02/07/2017;Coffee (Seattle);USA; 0,71 € ; 3,56 € € ;559
209576;03/07/2017;Sparkling Water (Munich);DEU; 0,62 € ; 3,10 € € ;363
209577;04/07/2017;Cheese & Pickle Sandwich (Canberra);AUS; 2,13 € ; 10,64 € € ;340
209578;05/07/2017;Lemon & Ginger Tea (Cardiff);GBR; 0,83 € ; 4,14 € € ;426
209579;06/07/2017;Apple Juice (Katowice);POL; 1,34 € ; 6,70 € € ;273
209580;07/07/2017;Coffee (Galway);IRL; 1,29 € ; 6,44 € € ;235
209581;08/07/2017;Tuna Melt Panini (Lausanne);CHE; 1,87 € ; 9,36 € € ;360
209582;09/07/2017;Blueberry Muffin (Cardiff);GBR; 2,13 € ; 10,66 € € ;563
209583;10/07/2017;Blueberry Muffin (Albuquerque);USA; 1,99 € ; 9,96 € € ;452
209584;11/07/2017;Peach Juice (Southampton);GBR; 0,64 € ; 3,20 € € ;543
209585;12/07/2017;Still Water (Seattle);USA; 2,02 € ; 10,10 € € ;600
209586;13/07/2017;Coffee (Odense);DNK; 1,60 € ; 8,02 € € ;342
209587;14/07/2017;Orange Juice (Potsdam);DEU; 2,19 € ; 10,96 € € ;207
209588;15/07/2017;Chicken Salad Sandwich (Lausanne);CHE; 1,64 € ; 8,18 € € ;483
209589;16/07/2017;Porridge (Seattle);USA; 1,40 € ; 6,98 € € ;324
209590;17/07/2017;Sparkling Water (Austin);USA; 0,73 € ; 3,64 € € ;582
209591;18/07/2017;Almond Croissant (Berlin);DEU; 1,40 € ; 6,98 € € ;477
209592;19/07/2017;Chicken Salad Sandwich (Vancouver);CAN; 1,70 € ; 8,48 € € ;315
209593;20/07/2017;Orange Juice (Paris);FRA; 2,05 € ; 10,26 € € ;228
209594;21/07/2017;Toast (Kirkland);USA; 1,54 € ; 7,72 € € ;294
209595;22/07/2017;Peach Juice (Sydney);AUS; 1,70 € ; 8,50 € € ;583
209596;23/07/2017;Apple Juice (Portland);USA; 1,12 € ; 5,60 € € ;400
209597;24/07/2017;Lemon & Ginger Tea (Birmingham);GBR; 1,06 € ; 5,28 € € ;292
209598;25/07/2017;Still Water (Gdańsk);POL; 1,30 € ; 6,52 € € ;589
209599;26/07/2017;BLT Sandwich (Odense);DNK; 0,96 € ; 4,78 € € ;295
209600;27/07/2017;Butter Croissant (Canberra);AUS; 0,92 € ; 4,62 € € ;317
209601;28/07/2017;Lemon & Ginger Tea (Sønderborg);DNK; 0,61 € ; 3,06 € € ;308
209602;29/07/2017;Lemon & Ginger Tea (Dublin);IRL; 1,84 € ; 9,22 € € ;285
209603;30/07/2017;Chicken Salad Sandwich (San Diego);USA; 2,04 € ; 10,22 € € ;473
209604;31/07/2017;Cheese & Pickle Sandwich (Potsdam);DEU; 1,59 € ; 7,94 € € ;430
209605;01/08/2017;Porridge (Kraków);POL; 2,02 € ; 10,10 € € ;453
209606;02/08/2017;Coffee (Copenhagan);DNK; 0,89 € ; 4,44 € € ;462
209607;03/08/2017;Coffee (Galway);IRL; 1,12 € ; 5,58 € € ;582
209608;04/08/2017;Lemon & Ginger Tea (Toronto);CAN; 2,10 € ; 10,52 € € ;467
209609;05/08/2017;Chocolate Chip Muffin (Hamilton);NZL; 0,68 € ; 3,38 € € ;432
209610;06/08/2017;Toast (Hamilton);NZL; 1,05 € ; 5,24 € € ;426
209611;07/08/2017;Lemon & Ginger Tea (Hamburg);DEU; 1,71 € ; 8,56 € € ;308
209612;08/08/2017;Sparkling Water (Tromsø);NOR; 2,17 € ; 10,84 € € ;305
209613;09/08/2017;Porridge (Copenhagan);DNK; 2,16 € ; 10,78 € € ;237
209614;10/08/2017;Chocolate Chip Muffin (Toulouse);FRA; 1,04 € ; 5,22 € € ;232
209615;11/08/2017;Green Tea (Albuquerque);USA; 2,14 € ; 10,72 € € ;203
209616;12/08/2017;Chicken Salad Sandwich (Portland);USA; 1,55 € ; 7,76 € € ;344
209617;13/08/2017;Apple Juice (Canberra);AUS; 0,76 € ; 3,82 € € ;216
209618;14/08/2017;Ham & Cheese Toastie (Toronto);CAN; 1,99 € ; 9,96 € € ;351
209619;15/08/2017;Sparkling Water (Cardiff);GBR; 1,85 € ; 9,26 € € ;429
209620;16/08/2017;Tea (Dublin);IRL; 1,19 € ; 5,94 € € ;313
209621;17/08/2017;Blueberry Muffin (Potsdam);DEU; 2,13 € ; 10,64 € € ;344
209622;18/08/2017;Ham & Cheese Toastie (Austin);USA; 1,68 € ; 8,38 € € ;424
209623;19/08/2017;BLT Sandwich (Manchester);GBR; 1,69 € ; 8,44 € € ;379
209624;20/08/2017;Coffee (Stuttgart);DEU; 1,44 € ; 7,22 € € ;567
209625;21/08/2017;Fruit Box (Sydney);AUS; 1,44 € ; 7,22 € € ;522
209626;22/08/2017;Blueberry Muffin (Dresden);DEU; 1,43 € ; 7,16 € € ;296
209627;23/08/2017;Orange Juice (Vancouver);CAN; 1,88 € ; 9,38 € € ;429
209628;24/08/2017;Tuna Melt Panini (Toronto);CAN; 1,22 € ; 6,12 € € ;515
209629;25/08/2017;Toast (Lausanne);CHE; 1,96 € ; 9,82 € € ;280
209630;26/08/2017;Chicken Fajita Wrap (Potsdam);DEU; 0,61 € ; 3,04 € € ;469
209631;27/08/2017;Lemon & Ginger Tea (Copenhagan);DNK; 1,17 € ; 5,86 € € ;470
209632;28/08/2017;Blueberry Muffin (Birmingham);GBR; 0,82 € ; 4,12 € € ;437
209633;29/08/2017;Chicken Salad Sandwich (Katowice);POL; 2,16 € ; 10,78 € € ;581
209634;30/08/2017;Orange Juice (Glasgow);GBR; 1,34 € ; 6,70 € € ;323
209635;31/08/2017;Almond Croissant (Cardiff);GBR; 0,83 € ; 4,16 € € ;426
209636;01/09/2017;Tea (Odense);DNK; 0,95 € ; 4,76 € € ;281
209637;02/09/2017;Chicken Salad Sandwich (Portland);USA; 1,29 € ; 6,44 € € ;527
209638;03/09/2017;Coffee (Tromsø);NOR; 2,14 € ; 10,68 € € ;221
209639;04/09/2017;Chicken Fajita Wrap (Birmingham);GBR; 0,62 € ; 3,08 € € ;528
209640;05/09/2017;Tomato Juice (Gdańsk);POL; 1,23 € ; 6,14 € € ;595
209641;06/09/2017;BLT Sandwich (Tromsø);NOR; 1,62 € ; 8,12 € € ;382
209642;07/09/2017;Apple Juice (Toulouse);FRA; 1,82 € ; 9,08 € € ;406
209643;08/09/2017;Porridge (Hamburg);DEU; 2,03 € ; 10,14 € € ;255
209644;09/09/2017;Chicken Fajita Wrap (Gdańsk);POL; 0,74 € ; 3,72 € € ;302
209645;10/09/2017;Butter Croissant (Hamilton);NZL; 1,01 € ; 5,06 € € ;397
209646;11/09/2017;Fruit Box (Hamburg);DEU; 0,74 € ; 3,68 € € ;591
209647;12/09/2017;Lemon & Ginger Tea (Cardiff);GBR; 2,16 € ; 10,80 € € ;574
209648;13/09/2017;Peach Juice (San Francisco);USA; 1,57 € ; 7,86 € € ;368
209649;14/09/2017;Peach Juice (Brussels);BEL; 0,90 € ; 4,52 € € ;508
209650;15/09/2017;Orange Juice (Katowice);POL; 1,42 € ; 7,10 € € ;582
209651;16/09/2017;Tuna Melt Panini (Manchester);GBR; 1,95 € ; 9,76 € € ;531
209652;17/09/2017;Butter Croissant (Berlin);DEU; 1,85 € ; 9,24 € € ;480
209653;18/09/2017;Sparkling Water (Boston);USA; 2,14 € ; 10,70 € € ;534
209654;19/09/2017;Porridge (Southampton);GBR; 0,65 € ; 3,24 € € ;345
209655;20/09/2017;Fruit Box (Austin);USA; 1,73 € ; 8,66 € € ;571
209656;21/09/2017;Chocolate Twist (Portland);USA; 1,66 € ; 8,30 € € ;256
209657;22/09/2017;Porridge (Graz);AUT; 1,60 € ; 8,02 € € ;555
209658;23/09/2017;Porridge (Kraków);POL; 1,28 € ; 6,38 € € ;257
209659;24/09/2017;Toast (Cardiff);GBR; 1,95 € ; 9,76 € € ;421
209660;25/09/2017;Toast (Toronto);CAN; 0,79 € ; 3,94 € € ;264
209661;26/09/2017;Cheese & Pickle Sandwich (Strasbourg);FRA; 0,88 € ; 4,42 € € ;539
209662;27/09/2017;Tuna Melt Panini (Stuttgart);DEU; 0,75 € ; 3,74 € € ;575
209663;28/09/2017;Lemon & Ginger Tea (Glasgow);GBR; 0,61 € ; 3,06 € € ;239
209664;29/09/2017;Chicken Salad Sandwich (Berlin);DEU; 1,37 € ; 6,84 € € ;506
209665;30/09/2017;Apple Juice (Stockholm);SWE; 1,03 € ; 5,14 € € ;247
209666;01/10/2017;Chicken Salad Sandwich (Auckland);NZL; 1,99 € ; 9,96 € € ;274
209667;02/10/2017;Cheese & Pickle Sandwich (London);GBR; 1,27 € ; 6,36 € € ;558
209668;03/10/2017;Peach Juice (Salzburg);AUT; 1,04 € ; 5,18 € € ;445
209669;04/10/2017;Peach Juice (Southampton);GBR; 1,10 € ; 5,48 € € ;361
209670;05/10/2017;Still Water (Potsdam);DEU; 1,62 € ; 8,10 € € ;446
209671;06/10/2017;Cheese & Pickle Sandwich (Southampton);GBR; 2,18 € ; 10,88 € € ;459
209672;07/10/2017;Apple Juice (Munich);DEU; 1,52 € ; 7,58 € € ;271
209673;08/10/2017;Peach Juice (Glasgow);GBR; 1,72 € ; 8,60 € € ;388
209674;09/10/2017;Chicken Fajita Wrap (Katowice);POL; 1,70 € ; 8,48 € € ;361
209675;10/10/2017;Tomato Juice (Hamburg);DEU; 1,50 € ; 7,48 € € ;578
209676;11/10/2017;Tomato Juice (Lausanne);CHE; 0,75 € ; 3,74 € € ;533
209677;12/10/2017;Tea (Paris);FRA; 1,31 € ; 6,56 € € ;340
209678;13/10/2017;Chicken Salad Sandwich (Graz);AUT; 1,28 € ; 6,40 € € ;446
209679;14/10/2017;Chocolate Chip Muffin (Madison);USA; 0,60 € ; 3,02 € € ;455
209680;15/10/2017;Tuna Melt Panini (Toulouse);FRA; 1,76 € ; 8,78 € € ;309
209681;16/10/2017;Chicken Fajita Wrap (Sydney);AUS; 1,46 € ; 7,30 € € ;302
209682;17/10/2017;Tuna Melt Panini (San Diego);USA; 2,14 € ; 10,68 € € ;336
209683;18/10/2017;Coffee (Tromsø);NOR; 1,46 € ; 7,30 € € ;429
209684;19/10/2017;Cheese & Pickle Sandwich (Gdańsk);POL; 0,81 € ; 4,06 € € ;593
209685;20/10/2017;Chicken Fajita Wrap (Melbourne);AUS; 0,68 € ; 3,42 € € ;266
209686;21/10/2017;Peach Juice (Manchester);GBR; 1,07 € ; 5,36 € € ;256
209687;22/10/2017;Green Tea (Dresden);DEU; 0,92 € ; 4,58 € € ;577
209688;23/10/2017;Tea (Manchester);GBR; 1,05 € ; 5,24 € € ;581
209689;24/10/2017;Chicken Salad Sandwich (Lausanne);CHE; 0,75 € ; 3,74 € € ;446
209690;25/10/2017;Fruit Box (Albuquerque);USA; 1,87 € ; 9,34 € € ;541
209691;26/10/2017;Orange Juice (Birmingham);GBR; 0,64 € ; 3,20 € € ;528
209692;27/10/2017;Ham & Cheese Toastie (Dresden);DEU; 1,72 € ; 8,62 € € ;559
209693;28/10/2017;Peach Juice (Stuttgart);DEU; 0,78 € ; 3,92 € € ;539
209694;29/10/2017;Almond Croissant (Boston);USA; 1,36 € ; 6,82 € € ;230
209695;30/10/2017;Chicken Salad Sandwich (Vancouver);CAN; 1,15 € ; 5,76 € € ;463
209696;31/10/2017;Apple Juice (Albuquerque);USA; 1,04 € ; 5,18 € € ;534
209697;01/11/2017;Toast (Sydney);AUS; 0,95 € ; 4,76 € € ;598
209698;02/11/2017;Tuna Melt Panini (Portland);USA; 0,65 € ; 3,24 € € ;264
209699;03/11/2017;Chicken Salad Sandwich (Katowice);POL; 1,23 € ; 6,14 € € ;388
209700;04/11/2017;Apple Juice (San Francisco);USA; 0,77 € ; 3,84 € € ;300
209701;05/11/2017;BLT Sandwich (Kraków);POL; 1,27 € ; 6,34 € € ;546
209702;06/11/2017;Chocolate Twist (Kraków);POL; 1,81 € ; 9,06 € € ;454
209703;07/11/2017;Chicken Fajita Wrap (San Diego);USA; 0,71 € ; 3,54 € € ;487
209704;08/11/2017;Orange Juice (Copenhagan);DNK; 0,82 € ; 4,08 € € ;213
209705;09/11/2017;Cheese & Pickle Sandwich (Copenhagan);DNK; 1,46 € ; 7,30 € € ;408
209706;10/11/2017;Chocolate Chip Muffin (Katowice);POL; 0,62 € ; 3,08 € € ;382
209707;11/11/2017;Tomato Juice (Dublin);IRL; 2,07 € ; 10,36 € € ;488
209708;12/11/2017;BLT Sandwich (Albuquerque);USA; 1,21 € ; 6,06 € € ;489
209709;13/11/2017;Blueberry Muffin (Kraków);POL; 1,39 € ; 6,94 € € ;519
209710;14/11/2017;Tomato Juice (Odense);DNK; 0,67 € ; 3,34 € € ;314
209711;15/11/2017;Ham & Cheese Toastie (Toulouse);FRA; 1,88 € ; 9,38 € € ;548
209712;16/11/2017;Tuna Melt Panini (Birmingham);GBR; 0,79 € ; 3,96 € € ;320
209713;17/11/2017;Almond Croissant (Kirkland);USA; 1,58 € ; 7,90 € € ;502
209714;18/11/2017;Tea (Katowice);POL; 1,20 € ; 6,00 € € ;248
209715;19/11/2017;Chicken Salad Sandwich (Sønderborg);DNK; 1,99 € ; 9,96 € € ;550
209716;20/11/2017;Porridge (Tromsø);NOR; 0,71 € ; 3,54 € € ;523
209717;21/11/2017;Still Water (Canberra);AUS; 1,05 € ; 5,26 € € ;600
209718;22/11/2017;Fruit Box (Portland);USA; 0,84 € ; 4,20 € € ;497
209719;23/11/2017;Ham & Cheese Toastie (Southampton);GBR; 2,06 € ; 10,28 € € ;522
209720;24/11/2017;Tea (Lille);FRA; 1,26 € ; 6,28 € € ;527
209721;25/11/2017;Chicken Fajita Wrap (Lausanne);CHE; 1,69 € ; 8,46 € € ;540
209722;26/11/2017;Peach Juice (Graz);AUT; 1,00 € ; 5,00 € € ;256
209723;27/11/2017;Apple Juice (Graz);AUT; 1,15 € ; 5,76 € € ;557
209724;28/11/2017;Chicken Fajita Wrap (Sydney);AUS; 1,80 € ; 9,00 € € ;520
209725;29/11/2017;Cheese & Pickle Sandwich (Munich);DEU; 2,14 € ; 10,70 € € ;584
209726;30/11/2017;BLT Sandwich (Dublin);IRL; 1,65 € ; 8,24 € € ;564
209727;01/12/2017;Tea (Graz);AUT; 2,17 € ; 10,84 € € ;445
209728;02/12/2017;Green Tea (Southampton);GBR; 0,81 € ; 4,04 € € ;302
209729;03/12/2017;Tea (Boston);USA; 0,71 € ; 3,56 € € ;462
209730;04/12/2017;Tuna Melt Panini (Geneva);CHE; 1,20 € ; 5,98 € € ;489
209731;05/12/2017;Butter Croissant (Birmingham);GBR; 2,03 € ; 10,16 € € ;244
209732;06/12/2017;Cheese & Pickle Sandwich (Galway);IRL; 1,36 € ; 6,78 € € ;204
209733;07/12/2017;Butter Croissant (San Francisco);USA; 1,21 € ; 6,04 € € ;503
209734;08/12/2017;Tuna Melt Panini (Kirkland);USA; 2,04 € ; 10,22 € € ;489
209735;09/12/2017;Peach Juice (Portland);USA; 0,65 € ; 3,24 € € ;300
209736;10/12/2017;Still Water (Hamilton);NZL; 1,41 € ; 7,06 € € ;211
209737;11/12/2017;Fruit Box (Albuquerque);USA; 0,84 € ; 4,20 € € ;207
209738;12/12/2017;Chocolate Twist (Katowice);POL; 1,29 € ; 6,46 € € ;462
209739;13/12/2017;Coffee (Tromsø);NOR; 1,05 € ; 5,26 € € ;306
209740;14/12/2017;Orange Juice (Albuquerque);USA; 0,99 € ; 4,94 € € ;246
209741;15/12/2017;Almond Croissant (Potsdam);DEU; 1,93 € ; 9,64 € € ;318
209742;16/12/2017;Butter Croissant (Sydney);AUS; 0,98 € ; 4,92 € € ;478
209743;17/12/2017;Tuna Melt Panini (Cardiff);GBR; 1,66 € ; 8,32 € € ;534
209744;18/12/2017;Chocolate Twist (London);GBR; 1,48 € ; 7,42 € € ;262
209745;19/12/2017;Chocolate Twist (Birmingham);GBR; 1,59 € ; 7,94 € € ;548
209746;20/12/2017;Blueberry Muffin (Katowice);POL; 1,53 € ; 7,66 € € ;481
209747;21/12/2017;Fruit Box (Gdańsk);POL; 1,00 € ; 4,98 € € ;414
209748;22/12/2017;Apple Juice (Geneva);CHE; 1,23 € ; 6,14 € € ;579
209749;23/12/2017;Butter Croissant (Paris);FRA; 1,01 € ; 5,04 € € ;369
209750;24/12/2017;Porridge (Stockholm);SWE; 0,88 € ; 4,42 € € ;436
209751;25/12/2017;Porridge (Potsdam);DEU; 0,70 € ; 3,52 € € ;375
209752;26/12/2017;Peach Juice (Geneva);CHE; 1,45 € ; 7,24 € € ;249
209753;27/12/2017;Porridge (Seattle);USA; 0,70 € ; 3,50 € € ;399
209754;28/12/2017;Cheese & Pickle Sandwich (Hamilton);NZL; 1,61 € ; 8,04 € € ;270
209755;29/12/2017;Apple Juice (Glasgow);GBR; 1,79 € ; 8,94 € € ;580
209756;30/12/2017;Tuna Melt Panini (Portland);USA; 0,61 € ; 3,04 € € ;477
209757;31/12/2017;Orange Juice (London);GBR; 1,62 € ; 8,08 € € ;572
209758;01/01/2017;Coffee (Odense);DNK; 0,75 € ; 3,74 € € ;414
209759;02/01/2017;Apple Juice (Madison);USA; 1,01 € ; 5,06 € € ;209
209760;03/01/2017;Apple Juice (Brussels);BEL; 2,05 € ; 10,26 € € ;585
209761;04/01/2017;Chocolate Twist (Stuttgart);DEU; 1,50 € ; 7,48 € € ;572
209762;05/01/2017;Lemon & Ginger Tea (Odense);DNK; 1,48 € ; 7,42 € € ;369
209763;06/01/2017;Toast (Lille);FRA; 2,11 € ; 10,56 € € ;260
209764;07/01/2017;Chicken Fajita Wrap (Auckland);NZL; 2,10 € ; 10,50 € € ;371
209765;08/01/2017;Butter Croissant (Manchester);GBR; 1,59 € ; 7,96 € € ;336
209766;09/01/2017;Chicken Salad Sandwich (Geneva);CHE; 0,94 € ; 4,70 € € ;409
209767;10/01/2017;Fruit Box (Strasbourg);FRA; 1,59 € ; 7,96 € € ;537
209768;11/01/2017;Green Tea (Auckland);NZL; 1,13 € ; 5,64 € € ;228
209769;12/01/2017;Butter Croissant (Hamburg);DEU; 1,91 € ; 9,56 € € ;249
209770;13/01/2017;Fruit Box (Toulouse);FRA; 2,16 € ; 10,82 € € ;539
209771;14/01/2017;Apple Juice (Albuquerque);USA; 1,95 € ; 9,76 € € ;269
209772;15/01/2017;Apple Juice (Graz);AUT; 1,73 € ; 8,66 € € ;464
209773;16/01/2017;Tomato Juice (Dresden);DEU; 2,01 € ; 10,04 € € ;400
209774;17/01/2017;BLT Sandwich (Toulouse);FRA; 1,42 € ; 7,10 € € ;519
209775;18/01/2017;Apple Juice (San Diego);USA; 1,11 € ; 5,56 € € ;563
209776;19/01/2017;Chocolate Twist (Auckland);NZL; 1,62 € ; 8,08 € € ;362
209777;20/01/2017;Tuna Melt Panini (Stuttgart);DEU; 2,09 € ; 10,46 € € ;305
209778;21/01/2017;Porridge (Gdańsk);POL; 1,75 € ; 8,76 € € ;271
209779;22/01/2017;Tuna Melt Panini (Glasgow);GBR; 1,60 € ; 7,98 € € ;483
209780;23/01/2017;Peach Juice (Austin);USA; 1,21 € ; 6,04 € € ;258
209781;24/01/2017;Cheese & Pickle Sandwich (Auckland);NZL; 1,60 € ; 8,02 € € ;346
209782;25/01/2017;Blueberry Muffin (Lille);FRA; 1,58 € ; 7,88 € € ;540
209783;26/01/2017;Orange Juice (Canberra);AUS; 1,31 € ; 6,56 € € ;458
209784;27/01/2017;Chocolate Twist (Vancouver);CAN; 0,88 € ; 4,40 € € ;461
209785;28/01/2017;Chicken Salad Sandwich (Glasgow);GBR; 1,68 € ; 8,38 € € ;505
209786;29/01/2017;Still Water (Paris);FRA; 0,99 € ; 4,96 € € ;261
209787;30/01/2017;Tea (Vancouver);CAN; 1,54 € ; 7,70 € € ;504
209788;31/01/2017;Chocolate Twist (Stockholm);SWE; 1,93 € ; 9,64 € € ;538
209789;01/02/2017;Almond Croissant (Graz);AUT; 1,58 € ; 7,92 € € ;354
209790;02/02/2017;Coffee (Dublin);IRL; 0,99 € ; 4,94 € € ;418
209791;03/02/2017;Almond Croissant (Toulouse);FRA; 0,79 € ; 3,94 € € ;273
209792;04/02/2017;Still Water (Glasgow);GBR; 1,24 € ; 6,20 € € ;268
209793;05/02/2017;Chocolate Twist (Sønderborg);DNK; 1,55 € ; 7,76 € € ;538
209794;06/02/2017;Tomato Juice (Graz);AUT; 0,94 € ; 4,70 € € ;434
209795;07/02/2017;Orange Juice (Madison);USA; 1,50 € ; 7,50 € € ;261
209796;08/02/2017;Chocolate Twist (San Francisco);USA; 2,04 € ; 10,22 € € ;367
209797;09/02/2017;Butter Croissant (Sønderborg);DNK; 1,63 € ; 8,14 € € ;289
209798;10/02/2017;Tea (Gdańsk);POL; 1,51 € ; 7,54 € € ;229
209799;11/02/2017;Blueberry Muffin (Potsdam);DEU; 1,36 € ; 6,82 € € ;276
209800;12/02/2017;Cheese & Pickle Sandwich (Dublin);IRL; 1,54 € ; 7,72 € € ;241
209801;13/02/2017;Lemon & Ginger Tea (Kirkland);USA; 1,54 € ; 7,72 € € ;472
209802;14/02/2017;Chocolate Twist (London);GBR; 1,10 € ; 5,48 € € ;240
209803;15/02/2017;Fruit Box (Graz);AUT; 1,55 € ; 7,76 € € ;449
209804;16/02/2017;Chicken Fajita Wrap (Birmingham);GBR; 1,15 € ; 5,76 € € ;235
